type,Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2
1.8800000000000012,313.15182436931195,288.851635212634,120.4771174534811,63.56722275396184,455.95220021061107,363.4001617890913,316.45009462330347,90.55466586415898,127.19439331736429,344.4006844060819
1.8900000000000012,313.3961061769065,288.61969628620676,120.12653972141831,63.313581466309095,456.5440763491593,364.15270293373396,315.6094086909306,90.55797570426755,126.87512301279435,344.80478965827353
1.9000000000000012,313.63976251941176,288.3872227398934,119.77665428649371,63.0607588463333,457.13560160786784,364.90424492155313,314.7691525407635,90.56117779889007,126.5567320692038,345.2086926695895
1.9100000000000013,313.88279295346666,288.1542172906741,119.4274615755134,62.80875348615902,457.7267746941868,365.65477846223433,313.9293382828769,90.56427160582055,126.23921777188225,345.612393877186
1.9200000000000013,314.1251970432593,287.92068265440736,119.0789620043421,62.55756397274157,458.31759432524973,366.4042943101721,313.0899779755985,90.56725658209142,125.92257740896447,346.01589372317346
1.9300000000000013,314.3669743605063,287.68662154577993,118.73115597793308,62.30718888791667,458.90805922786404,367.15278326489124,312.25108362505387,90.57013218398956,125.60680827146021,346.4191926546051
1.9400000000000013,314.60812448443295,287.4520366782563,118.38404389035921,62.057626808449676,459.4981681385018,367.9002361714696,311.41266718470973,90.57289786707243,125.29190765328393,346.8222911234643
1.9500000000000013,314.8486470017522,287.2169307640294,118.03762612484336,61.80887630608511,460.0879198032898,368.6466439209481,310.5747405549305,90.57555308618478,124.97787285128439,347.2251895866522
1.9600000000000013,315.08854150664496,286.9813065139698,117.69190305378973,61.56093594759591,460.6773129779996,369.39199745074455,309.7373155825305,90.57809729547488,124.66470116527462,347.6278885059754
1.9700000000000013,315.3278076007378,286.74516663757765,117.34687503881494,61.313804294832835,461.26634642803674,370.1362877450572,308.90040406033717,90.58052994841154,124.35238989806169,348.0303883481324
1.9800000000000013,315.56644489308366,286.5085138429327,117.00254243077956,61.06747990477371,461.85501892843035,370.87950583526725,308.06401772675486,90.58285049780056,124.04093635547673,348.4326895847006
1.9900000000000013,315.8044530001395,286.2713508366459,116.65890556981992,60.821961329572666,462.44332926382197,371.6216428003343,307.2281682653364,90.58505839580222,123.73033784640462,348.83479269212245
2.0000000000000013,316.04183154574616,286.0336803238104,116.31596478537988,60.57724711660953,463.0312762284541,372.36268976718844,306.3928673043578,90.58715309394782,123.42059168281429,349.2366981516916
2.0100000000000016,316.2785801611062,285.7955050079534,115.97372039624312,60.33333580853871,463.6188586261585,373.1026379111183,305.558126416397,90.58913404315747,123.11169517978854,349.6384064495387
2.0200000000000014,316.51469848476313,285.5568275909882,115.63217271056557,60.090225943338716,464.2060752703444,373.84147845615274,304.72395711791927,90.59100069375707,122.80364565555438,350.0399180766165
