Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2,direct_elas_taxi_source2,direct_elas_m11,direct_elas_m21,direct_elas_m31,direct_elas_m41,direct_elas_m12,direct_elas_m22,direct_elas_m32,direct_elas_m42,direct_elas_l11,direct_elas_l21,direct_elas_l31,direct_elas_l41,direct_elas_l61,direct_elas_l12,direct_elas_l22,direct_elas_l32,direct_elas_l42,direct_elas_l62,type
0.2335681822962678,0.26161483693822557,0.12033265316271916,0.08594728962804982,0.29853703797473813,0.06834309673663055,0.7039317864335846,0.0012715495575488002,0.005762345341884528,0.22069122193035193,-0.21627729470634263,0.08015737673192899,0.0,0.0,0.0,0.511125545394856,0.0,0.0,0.0,-0.21413035174125275,0.4085800767073774,-0.012144631891562669,0.017091091826520438,-0.4169603254884,0.04675148134536307,-0.008154744410266323,0.2522784615549971,-0.001893353519582881,-0.0007563080454776,0.5
0.20352283280507644,0.42111481580481086,0.10891589420782141,0.1055083036112866,0.160938153571005,0.010909447647930412,0.55463407851719,0.0030234302307928073,0.010739926063819606,0.4206931175402664,-0.4061498351096227,0.04538906299162576,0.0,0.0,0.0,0.959849050564014,0.0,0.0,0.0,-0.11228161654106622,0.2210874643556889,-0.004142246224307415,0.007751566012692393,-0.2188014896611575,0.08668527982368894,-0.0381201414042893,0.4176774729138221,-0.012835710289787125,-0.0034285578194039865,0.5
0.08634056195602333,0.13438630081420752,0.2785152048929833,0.26345198697106,0.23730594536572616,0.00563172958058426,0.8276325612417842,0.01614669020814208,0.08620516062511312,0.06438385834437638,-0.056705553124991946,0.0,0.0,0.04919298600824779,0.0,0.0,0.0,0.19816068720663504,0.0,-0.16578738442800062,0.9879577174753343,-0.003143409304056193,0.03221450382480469,-0.9124465738355954,0.01328465150794077,-0.03198712705799534,0.0704892223010126,-0.006507844602242656,-0.00268481979592483,0.5
0.23371972186426895,0.27353998653201306,0.08979052491259758,0.05846939199126128,0.3444803746998588,0.21760694269631245,0.2511412572554645,0.005536913480875065,0.03650692756065504,0.48920795900669195,-0.4439688831758072,0.09635268021262451,0.0,0.0,0.0,1.0492263548038763,0.0,0.0,0.0,-0.2551928897072051,0.33959301115158336,-0.014432281180895937,0.016758044455182378,-0.36176226954122354,0.10703551548890552,-0.17288611337275311,0.5378637343946703,-0.02967298654196775,-0.01673768753546395,0.5
0.16962449331881094,0.47752490837007977,0.07782698515992602,0.021076856845204394,0.2539467563059786,0.008648770711729526,0.3733369291808033,0.05037044431408375,0.33938520937881955,0.2282586464145641,-0.11172904764698052,0.0,0.0,0.025391261281513273,0.0,0.0,0.0,0.702534632087906,0.0,-0.19726533014593495,0.08443295061601443,-0.006784568702025007,0.010023360419916943,-0.08861098435473215,0.05236795773104647,-0.5285252075283822,0.2509608556199523,-0.08881199551426122,-0.050409468587357203,0.5
0.22560790797558497,0.5082662850390023,0.07084117953450887,0.07359951679438366,0.12168511065651982,0.004683111145198109,0.5686500125211467,0.003514472987049307,0.022122501766280816,0.4010299015803258,-0.3796139590574058,0.03625701798188313,0.0,0.0,0.0,0.8971371318758543,0.0,0.0,0.0,-0.084895971715399,0.11259734245070076,-0.003585897855450466,0.0034314515364382995,-0.11095036847385735,0.0826336057965806,-0.0731738469733447,0.43047810777017226,-0.01296184432498129,-0.006552806075982602,0.5
0.24212761119811385,0.40793073211771225,0.11387628463531439,0.07791804799468377,0.1581473240541758,0.15894362609176824,0.34857372367010353,0.006174061368305375,0.041449178131014064,0.44485941073880814,-0.4021927342113122,0.04432201951581198,0.0,0.0,0.0,0.9504972813106707,0.0,0.0,0.0,-0.11343363743537947,0.1617764103882136,-0.00516526873099576,0.00759754151026245,-0.16584068669840532,0.09423952733846484,-0.16423705858823245,0.4726759978164546,-0.027684384472104744,-0.015300931477974462,0.5
0.11151210854329184,0.40240411347758454,0.09338688667613691,0.12623487897323188,0.26646201232975447,0.2019057292755215,0.5156776978643552,0.005738301711531821,0.03852373269753686,0.23815453845105514,-0.22183389484404364,0.07536534386597145,0.0,0.0,0.0,0.5242573920816742,0.0,0.0,0.0,-0.19112403878905138,0.506807976444813,-0.004599997275805481,0.012047935456057875,-0.5195404115850045,0.050450930328447156,-0.059546435975184255,0.2530460891226669,-0.010037359665662488,-0.0055475660879813656,0.5
0.2591622980418188,0.17059785183660803,0.1386009950535113,0.03845282307392762,0.3931860319941345,0.37217341545292176,0.3065397754828023,0.000866991672072094,0.013444673211481349,0.3069751441807221,-0.29730637228966844,0.09832465903559663,0.0,0.0,0.0,0.702620595898671,0.0,0.0,0.0,-0.3054199387359089,0.2778781385755014,-0.020577943495648232,0.0341548521620782,-0.2971293911512758,0.07042596763351405,-0.029714768136574858,0.35197252420044245,-0.0023011395937442593,-0.0028875824729964047,0.5
0.229525482255279,0.2503153888086864,0.1498717761382396,0.09981015893056364,0.27047719386723174,0.08952967019650246,0.42965894786258485,0.004623419431993309,0.01182378697943974,0.46436417552948006,-0.44512069034540647,0.06965220750379378,0.0,0.0,0.0,1.051948406920121,0.0,0.0,0.0,-0.1940039904384602,0.4089949122615673,-0.009663746750447793,0.01973447940738925,-0.4192700094089494,0.09837143906236907,-0.05068519517465343,0.49340037486019184,-0.022428308215973514,-0.004722020139556379,0.5
