type,PTaggE1,metroaggE1,taxiaggE1,moreaggE1,bundleaggE1,PTaggE2,metroaggE2,taxiaggE2,moreaggE2,bundleaggE2
3.4400000000000026,0.1459639411446685,-0.39435963454950335,-1.1299553017250459,-1.5178457351226153,-361.60704910504205,0.38487984747195475,-1.1677379450873193,-0.07678311905329603,-0.8465209268814207,-292.9066250585454
3.450000000000003,0.14570559764717048,-0.3961695191037178,-1.1339382089788823,-1.5230345633008522,-362.66316140474174,0.3842571812368176,-1.1724155766941835,-0.07775129008373442,-0.8490321784976528,-293.78423411953577
3.460000000000002,0.14544457556278068,-0.39798207783536976,-1.1379236089450542,-1.5282260955099782,-363.7188355924333,0.3836294708996541,-1.177096913484285,-0.07872584094663296,-0.8515466252476912,-294.66235633845514
3.4700000000000024,0.14518088411991298,-0.3997973024078885,-1.1419114895266171,-1.5334203176398626,-364.7740704230808,0.38299676082401624,-1.1817819487729868,-0.07970678543261277,-0.8540643029218289,-295.5409972473636
3.480000000000002,0.14491453251905057,-0.4016151845109985,-1.1459018386576063,-1.5386172156169977,-365.8288646817263,0.3823590952185443,-1.1864706764470605,-0.08069413723709112,-0.8565852473046006,-296.420162383809
3.490000000000003,0.1446455299327201,-0.40343571586073124,-1.1498946443031581,-1.5438167754046663,-366.8832171833855,0.3817165181349978,-1.1911630909666713,-0.08168790995995898,-0.8591094941724805,-297.2998572904379
3.5000000000000027,0.1443738855054675,-0.40525888819943684,-1.153889894459637,-1.549018983003107,-367.93712677294303,0.381069073466304,-1.195859187367295,-0.08268811710526779,-0.861637079291583,-298.18008751460576
3.5100000000000025,0.14409960835383367,-0.4070846932957951,-1.1578875771547568,-1.5542238244496764,-368.990592325046,0.38041680494462865,-1.2005589612615677,-0.08369477208093094,-0.8641680384153808,-299.06085860798936
3.5200000000000027,0.14382270756633234,-0.40891312294482424,-1.1618876804476996,-1.559431285819011,-370.04361274399815,0.3797597561394588,-1.2052624088410715,-0.08470788819843526,-0.8667024072824272,-299.94217612619855
3.530000000000003,0.1435431922034283,-0.41074416896788996,-1.1658901924292357,-1.5646413532231838,-371.09618696365163,0.37909797045571453,-1.2099695268780384,-0.08572747867256526,-0.8692402216140908,-300.8240456283889
